S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
153550.6875,1,165,1,357,1,1,1,165
153594.0,0,4638,1,358,1,1,1,4638
153688.78125,7,180,4,359,1,4,4,720
153731.53125,3,172800,1000,360,1,1000,1000,172800000
153815.34375,4,118685,1000,361,1,1000,1000,118685000
154105.875,1,183,4,362,1,4,4,732
154451.53125,1,184,4,363,1,4,4,736
154932.46875,0,190,4,364,1,4,4,760
154996.59375,5,178,4,365,1,4,4,712
156544.03125,10,166950,15000,366,1,15000,15000,2504250000
157079.8125,3,60,20,367,1,20,20,1200
157127.34375,3,300,20,368,1,20,20,6000
157620.375,3674,53,1,369,1,1,1,53
157892.90625,2705,53,20,370,1,20,20,1060
157893.1875,2704,86,40,371,1,40,40,3440
157893.1875,2704,97,60,372,1,60,60,5820
157893.1875,2704,97,80,373,1,80,80,7760
157893.1875,2704,97,100,374,1,100,100,9700
157893.46875,2703,97,120,375,1,120,120,11640
158275.125,1346,2583,1000,376,1,1000,1000,2583000
158311.125,1218,8410,100,377,1,100,100,841000
158326.3125,1164,8210,100,378,1,100,100,821000
158487.75,590,53,1,379,1,1,1,53
158816.25,0,87,40,380,1,40,40,3480
158863.21875,1,1092,1000,381,1,1000,1000,1092000
158887.125,0,43,1,382,1,1,1,43
158939.71875,2,1016,20,383,1,20,20,20320
158940.0,1,331,80,384,1,80,80,26480
158940.0,1,414,60,385,1,60,60,24840
158940.0,1,549,40,386,1,40,40,21960
158940.28125,11,279,120,387,1,120,120,33480
158940.28125,11,301,100,388,1,100,100,30100
158940.28125,11,14548,1000,389,1,1000,1000,14548000
159414.75,1,200012,1000,390,1,1000,1000,200012000
159425.4375,3,219,200,391,1,200,200,43800
159425.4375,3,230,180,392,1,180,180,41400
159425.4375,3,241,160,393,1,160,160,38560
159425.4375,3,252,140,394,1,140,140,35280
159425.71875,2,208,220,395,1,220,220,45760
159425.71875,2,208,240,396,1,240,240,49920
159781.5,3,137,200,397,1,200,200,27400
159781.78125,2,115,1000,398,1,1000,1000,115000
159781.78125,2,126,2000,399,1,2000,2000,252000
159933.65625,1,73,200,400,1,200,200,14600
159933.9375,11,349,1000,401,1,1000,1000,349000
159934.21875,10,263,2000,402,1,2000,2000,526000
159934.21875,6590,106,4000,403,1,4000,4000,424000
159934.21875,154906,107,10000,404,1,10000,10000,1070000
159959.53125,4,1112,200,405,1,200,200,222400
160355.25,1,600,400,406,1,400,400,240000
160355.53125,11,293,1600,407,1,1600,1600,468800
160355.53125,11,324,1200,408,1,1200,1200,388800
160578.28125,1,600,100,409,1,100,100,60000
160859.25,0,506,100,410,1,100,100,50600
160895.25,1,355,100,411,1,100,100,35500
