S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
21395.0,1789,79843,20,15162,1,20,20,1596860
21395.0,1789,80603,20,15163,1,20,20,1612060
21395.0,1789,80914,20,15164,1,20,20,1618280
21395.0,1789,81661,20,15165,1,20,20,1633220
21395.5,1788,55796,20,15166,1,20,20,1115920
21395.5,1788,56058,20,15167,1,20,20,1121160
21395.5,1788,64784,20,15168,1,20,20,1295680
21395.5,1788,80836,20,15169,1,20,20,1616720
21395.5,1788,81039,20,15170,1,20,20,1620780
21395.5,1788,81588,20,15171,1,20,20,1631760
21395.5,1788,83089,20,15172,1,20,20,1661780
21396.0,1787,54310,20,15173,1,20,20,1086200
21396.0,1787,55608,20,15174,1,20,20,1112160
21396.0,1787,55608,20,15175,1,20,20,1112160
21396.0,1787,55973,20,15176,1,20,20,1119460
21396.0,1787,56279,20,15177,1,20,20,1125580
21396.0,1787,63708,20,15178,1,20,20,1274160
21396.0,1787,65612,20,15179,1,20,20,1312240
21396.5,1786,55869,20,15180,1,20,20,1117380
21396.5,1786,56843,20,15181,1,20,20,1136860
21396.5,1786,56843,20,15182,1,20,20,1136860
21396.5,1786,56978,20,15183,1,20,20,1139560
21396.5,1786,57472,20,15184,1,20,20,1149440
21396.5,1786,64302,20,15185,1,20,20,1286040
21397.0,1785,56783,20,15186,1,20,20,1135660
21397.0,1785,57410,20,15187,1,20,20,1148200
21397.0,1785,57717,20,15188,1,20,20,1154340
36318.0,0,10800,238,15189,1,238,238,2570400
36469.0,0,1597,36,15190,1,36,36,57492
36477.5,6,1660,36,15191,1,36,36,59760
36670.0,4,514,1,15192,1,1,1,514
36727.0,10,437,1,15193,1,1,1,437
36765.5,11,1158,1,15194,1,1,1,1158
36800.5,0,467,48,15195,1,48,48,22416
37018.5,10,488,1,15196,1,1,1,488
37021.5,4,488,1,15197,1,1,1,488
37437.0,3,1200,1,15198,1,1,1,1200
37862.0,10,99294,240,15199,1,240,240,23830560
37877.5,1,199316,240,15200,1,240,240,47835840
37896.5,5,142653,240,15201,1,240,240,34236720
37913.0,0,198159,240,15202,1,240,240,47558160
37927.0,0,163839,240,15203,1,240,240,39321360
37968.0,3,198004,240,15204,1,240,240,47520960
37969.0,1,128485,240,15205,1,240,240,30836400
37971.0,8,198316,240,15206,1,240,240,47595840
37972.5,5,110031,240,15207,1,240,240,26407440
38093.0,1,1307,1,15208,2,2,1,1307
38135.0,6,13560,400,15209,1,400,400,5424000
38184.5,0,70,80,15210,1,80,80,5600
38198.0,1,40007,80,15211,1,80,80,3200560
38251.5,0,39487,80,15212,1,80,80,3158960
38696.5,11,90,20,15213,1,20,20,1800
38696.5,11,90,80,15214,1,80,80,7200
38696.5,11,123,40,15215,1,40,40,4920
38697.0,10,123,160,15216,1,160,160,19680
38697.0,10,134,320,15217,2,432,192,42880
38697.0,10,165,640,15218,3,1024,512,105600
38697.0,175,145,1280,15219,3,2048,1024,185600
38697.5,18158,119,2560,15220,3,4096,2048,304640
38697.5,23440,1800,5120,15221,3,8192,4096,9216000
38762.5,189,144,1280,15222,1,1280,1280,184320
38935.5,1,330,20,15223,1,20,20,6600
38938.5,11,500,1,15224,3,2,1,500
38989.5,0,119,1280,15225,1,1280,1280,152320
39214.0,2,462,20,15226,2,27,12,9240
39339.5,1,119,1280,15227,1,1280,1280,152320
39513.0,1,84,300,15228,3,480,240,25200
39555.0,1,405,1280,15229,3,2048,1024,518400
39608.5,299,141,1280,15230,1,1280,1280,180480
40026.5,0,157,20,15231,1,20,20,3140
40029.0,11,196,40,15232,1,40,40,7840
40029.5,10,180,80,15233,1,80,80,14400
40029.5,10,196,160,15234,1,160,160,31360
40029.5,10,228,320,15235,3,512,256,72960
40029.5,10,228,640,15236,2,864,384,145920
40030.0,237,228,1280,15237,2,1728,768,291840
40030.0,15612,112,2560,15238,3,4096,2048,286720
40030.0,49959,188,5120,15239,1,5120,5120,962560
40467.0,5,244,20,15240,1,20,20,4880
40631.0,1,184,20,15241,1,20,20,3680
40669.5,2,252,20,15242,1,20,20,5040
40669.5,2,305,40,15243,1,40,40,12200
40670.0,1,305,80,15244,1,80,80,24400
40670.0,1,305,160,15245,1,160,160,48800
40670.0,1,358,320,15246,3,512,256,114560
40670.0,1,358,640,15247,3,1024,512,229120
40670.0,830,346,1280,15248,3,2048,1024,442880
40670.0,14444,157,2560,15249,3,4096,2048,401920
40670.0,21437,268,5120,15250,1,5120,5120,1372160
40715.0,0,354,20,15251,1,20,20,7080
40718.0,11,377,40,15252,1,40,40,15080
40718.0,11,377,80,15253,1,80,80,30160
40718.0,11,408,160,15254,1,160,160,65280
40718.0,210,451,320,15255,3,512,256,144320
40718.5,262,471,640,15256,2,864,384,301440
40718.5,1079,445,1280,15257,2,1728,768,569600
40718.5,14504,239,2560,15258,2,3456,1536,611840
40718.5,21608,438,5120,15259,1,5120,5120,2242560
40850.0,10,321,20,15260,1,20,20,6420
40884.0,0,87,20,15261,1,20,20,1740
40928.5,9,74,20,15262,1,20,20,1480
40960.0,4,107,20,15263,1,20,20,2140
41040.0,1,435,48,15264,1,48,48,20880
41231.0,1,10800,238,15265,1,238,238,2570400
42458.0,6,213,20,15266,1,20,20,4260
42491.5,0,315,48,15267,1,48,48,15120
42622.5,0,81,20,15268,1,20,20,1620
42649.0,0,326,48,15269,1,48,48,15648
42678.0,1,70,20,15270,3,32,16,1400
42853.0,0,174,1280,15271,1,1280,1280,222720
42872.5,4,78,20,15272,1,20,20,1560
42965.5,0,294,48,15273,1,48,48,14112
43083.0,0,25033,48,15274,1,48,48,1201584
43201.0,0,78,20,15275,1,20,20,1560
43204.0,11,99,40,15276,1,40,40,3960
43204.0,11,99,80,15277,1,80,80,7920
43204.0,11,113,160,15278,1,160,160,18080
43204.0,11,113,320,15279,2,432,192,36160
43204.5,10,113,640,15280,2,864,384,72320
43204.5,935,89,1280,15281,1,1280,1280,113920
43223.5,1,84,20,15282,1,20,20,1680
43223.5,1,117,40,15283,1,40,40,4680
43223.5,1,117,80,15284,1,80,80,9360
43223.5,1,117,160,15285,1,160,160,18720
43223.5,1,117,320,15286,3,512,256,37440
43226.5,277,87,640,15287,3,1024,512,55680
43227.0,979,108,1280,15288,2,1728,768,138240
43227.0,9726,109,2560,15289,3,4096,2048,279040
43227.0,17029,1800,5120,15290,1,5120,5120,9216000
43228.5,7,68,20,15291,1,20,20,1360
43234.5,11,110,20,15292,1,20,20,2200
43234.5,11,121,40,15293,1,40,40,4840
43235.0,10,152,80,15294,1,80,80,12160
43235.0,62,137,160,15295,1,160,160,21920
43235.0,62,158,320,15296,2,432,192,50560
43235.0,347,180,640,15297,3,1024,512,115200
43235.5,1070,181,1280,15298,1,1280,1280,231680
43237.5,57,158,20,15299,1,20,20,3160
43237.5,57,170,40,15300,1,40,40,6800
43237.5,57,198,80,15301,1,80,80,15840
43237.5,57,198,320,15302,1,320,320,63360
43237.5,57,232,160,15303,2,216,96,37120
43237.5,354,221,640,15304,2,864,384,141440
43238.0,1246,236,1280,15305,1,1280,1280,302080
43242.5,47,232,20,15306,1,20,20,4640
43242.5,47,254,40,15307,1,40,40,10160
43243.0,46,285,80,15308,1,80,80,22800
43243.0,79,252,320,15309,1,320,320,80640
43243.0,79,306,160,15310,2,216,96,48960
43243.0,511,347,640,15311,2,864,384,222080
43243.5,1471,233,1280,15312,1,1280,1280,298240
43469.0,0,81,20,15313,1,20,20,1620
43675.0,5,89,20,15314,1,20,20,1780
43720.0,4,205,100,15315,1,100,100,20500
43834.0,0,113,100,15316,1,100,100,11300
43861.0,11,79,100,15317,3,160,80,7900
44071.0,49,113,1280,15318,2,1728,768,144640
44181.5,3,108,1280,15319,3,2048,1024,138240
44358.0,4,344,1280,15320,2,1728,768,440320
45124.5,1,197,1280,15321,3,2048,1024,252160
47700.0,2,3635,480,15322,2,648,288,1744800
47765.0,1,3539,480,15323,2,648,288,1698720
47788.0,6,3532,480,15324,1,480,480,1695360
47815.0,11,3484,240,15325,3,384,192,836160
48259.5,0,127,1280,15326,3,2048,1024,162560
48631.0,0,252600,560,15327,3,896,448,141456000
48641.0,3,252600,560,15328,3,896,448,141456000
48648.0,1741,252600,560,15329,1,560,560,141456000
48864.5,1,1318,240,15330,3,384,192,316320
48875.5,7971,24297,2000,15331,1,2000,2000,48594000
48876.0,1296,83626,240,15332,3,384,192,20070240
49316.5,2,150,2560,15333,2,3456,1536,384000
49365.5,54,155,2560,15334,3,4096,2048,396800
49496.0,78,83434,480,15335,1,480,480,40048320
49502.0,99,83412,240,15336,2,324,144,20018880
49511.0,92,83412,480,15337,3,768,384,40037760
49520.5,7,156,1280,15338,1,1280,1280,199680
49529.5,66,83412,240,15339,3,384,192,20018880
49535.0,1753,81725,480,15340,1,480,480,39228000
49542.0,1739,81736,240,15341,3,384,192,19616640
49707.0,1,208,1280,15342,2,1728,768,266240
49816.0,2,159,1280,15343,3,2048,1024,203520
50145.0,1,544,1280,15344,3,2048,1024,696320
50422.5,8110,126,1280,15345,3,2048,1024,161280
50430.0,4565,136,2560,15346,3,4096,2048,348160
50435.5,4554,179,2560,15347,2,3456,1536,458240
50437.5,4686,452,2560,15348,2,3456,1536,1157120
50440.5,4723,118,2560,15349,1,2560,2560,302080
51039.5,1,21088,238,15350,1,238,238,5018944
52091.0,1540,171223,256,15351,2,346,154,43833088
53377.0,8,279,2560,15352,2,3456,1536,714240
53410.0,23387,1800,5120,15353,2,6912,3072,9216000
53441.5,28792,1800,5120,15354,2,6912,3072,9216000
53457.5,126,138,1280,15355,3,2048,1024,176640
53470.5,100,95,2560,15356,3,4096,2048,243200
53478.5,25159,600,5120,15357,1,5120,5120,3072000
54003.5,0,131,20,15358,1,20,20,2620
54015.5,4,252,1,15359,1,1,1,252
54247.0,6,171,3,15360,1,3,3,513
54354.5,4,95,100,15361,1,100,100,9500
54477.0,1,73,100,15362,1,100,100,7300
54550.0,1,70,20,15363,1,20,20,1400
54582.5,6,58,20,15364,1,20,20,1160
54614.0,1,1668,20,15365,1,20,20,33360
55213.5,1,1800,1,15366,1,1,1,1800
55220.0,4,1800,3,15367,2,5,2,5400
55251.5,14990,259200,2000,15368,1,2000,2000,518400000
55426.5,2,83,200,15369,1,200,200,16600
55467.0,4,73,100,15370,1,100,100,7300
56214.5,1,106,100,15371,1,100,100,10600
56240.5,2,161,100,15372,1,100,100,16100
56295.0,0,199,40,15373,1,40,40,7960
56393.0,3,233,20,15374,1,20,20,4660
56602.0,0,53,12,15375,1,12,12,636
56628.0,1,399,12,15376,1,12,12,4788
56823.0,10,1618,12,15377,1,12,12,19416
58560.5,1,4609,48,15378,1,48,48,221232
58650.5,3,2599,48,15379,1,48,48,124752
59922.0,1,571,48,15380,1,48,48,27408
60147.5,0,108300,48,15381,1,48,48,5198400
65595.0,1,179,48,15382,1,48,48,8592
65649.0,2,190,48,15383,1,48,48,9120
65683.5,3,10943,48,15384,1,48,48,525264
78515.5,1,896,20,15385,1,20,20,17920
79193.0,0,160,80,15386,1,80,80,12800
79203.5,2,168,80,15387,2,108,48,13440
79417.5,1,1018,5120,15388,1,5120,5120,5212160
79525.5,5,7626,80,15389,1,80,80,610080
79529.5,8,7788,80,15390,1,80,80,623040
79623.5,0,200,160,15391,3,256,128,32000
79723.5,0,158,640,15392,2,864,384,101120
79762.0,8,280,2560,15393,1,2560,2560,716800
79944.0,8,135,300,15394,1,300,300,40500
79955.0,0,31188,48,15395,2,65,29,1497024
80057.0,1,1222,5120,15396,2,6912,3072,6256640
80058.0,1221,198,5120,15397,3,8192,4096,1013760
80058.0,1419,343,5120,15398,3,8192,4096,1756160
80058.0,1762,201,5120,15399,3,8192,4096,1029120
80058.0,1963,870,5120,15400,2,6912,3072,4454400
80058.5,2832,697,5120,15401,3,8192,4096,3568640
80075.0,0,231,2560,15402,2,3456,1536,591360
80081.0,219,347,2560,15403,3,4096,2048,888320
80087.5,278766,1800,10200,15404,1,10200,10200,18360000
80196.5,0,105,300,15405,1,300,300,31500
80299.0,4,210687,300,15406,1,300,300,63206100
80387.5,0,112,80,15407,1,80,80,8960
80438.0,0,115,80,15408,1,80,80,9200
80511.5,10,104,80,15409,1,80,80,8320
80597.0,5,627,80,15410,3,128,64,50160
80642.0,2362,831,5120,15411,1,5120,5120,4254720
80982.5,0,67,12,15412,1,12,12,804
81067.0,1,87,220,15413,1,220,220,19140
81116.0,2,236,220,15414,1,220,220,51920
81174.0,1,6077,12,15415,3,20,10,72924
81277.0,8,210,800,15416,3,1280,640,168000
81657.0,0,6200,800,15417,1,800,800,4960000
81925.5,0,10800,238,15418,3,381,191,2570400
82400.5,1,131,800,15419,2,1080,480,104800
82445.0,0,41049,800,15420,3,1280,640,32839200
82578.0,5,172800,500,15421,1,500,500,86400000
83611.5,4,84,160,15422,1,160,160,13440
83687.0,10,76,160,15423,1,160,160,12160
83750.0,3,15494,160,15424,1,160,160,2479040
83756.0,2,20670,160,15425,1,160,160,3307200
83770.0,0,15479,160,15426,1,160,160,2476640
83783.0,6,15458,160,15427,1,160,160,2473280
83791.5,11,119,160,15428,1,160,160,19040
83835.0,1,84,160,15429,1,160,160,13440
83854.5,4,15333,160,15430,1,160,160,2453280
83882.0,2,15291,160,15431,2,216,96,2446560
84086.0,7,156,5120,15432,3,8192,4096,798720
84229.0,10,106,5120,15433,2,6912,3072,542720
84260.0,54,116,2560,15434,2,3456,1536,296960
84352.0,0,116,5120,15435,2,6912,3072,593920
84743.0,7,125,800,15436,2,1080,480,100000
84837.0,6,88,800,15437,3,1280,640,70400
84864.0,5,76953,800,15438,1,800,800,61562400
84975.0,4,89,8,15439,1,8,8,712
85030.5,0,358,8,15440,1,8,8,2864
86622.5,1,1554,36,15441,1,36,36,55944
86660.5,9,399,8,15442,1,8,8,3192
87025.0,1,1023,8,15443,2,11,5,8184
87145.5,4,616,5120,15444,1,5120,5120,3153920
87584.5,0,109,8,15445,1,8,8,872
87688.0,6,95,8,15446,3,13,7,760
87711.0,0,268,2560,15447,1,2560,2560,686080
87745.5,0,110,8,15448,2,11,5,880
87803.0,84,109,5120,15449,1,5120,5120,558080
87809.0,5,965,8,15450,1,8,8,7720
87847.0,8,109,8,15451,1,8,8,872
87903.5,4,109,8,15452,1,8,8,872
88000.5,3,70,8,15453,1,8,8,560
88046.5,0,70,8,15454,1,8,8,560
88097.5,10,69,8,15455,1,8,8,552
88137.0,0,112,8,15456,1,8,8,896
88169.0,0,261,8,15457,1,8,8,2088
88282.5,1,10800,238,15458,1,238,238,2570400
88305.0,0,715,8,15459,1,8,8,5720
88320.5,0,621,8,15460,2,11,5,4968
88536.0,3,282,5120,15461,1,5120,5120,1443840
88643.5,6,78,12,15462,1,12,12,936
88700.0,2,1363,12,15463,1,12,12,16356
88722.5,4,105,12,15464,1,12,12,1260
88766.5,5,183,12,15465,1,12,12,2196
88972.0,6,21323,12,15466,1,12,12,255876
89213.0,5,719,8,15467,1,8,8,5752
89286.5,9,625,8,15468,1,8,8,5000
89582.0,0,194215,32,15469,1,32,32,6214880
90687.5,3,131,8,15470,1,8,8,1048
90859.0,0,220,8,15471,1,8,8,1760
91002.0,7,590,8,15472,1,8,8,4720
91159.5,1,528,12,15473,2,17,8,6336
91228.0,48,233570,480,15474,1,480,480,112113600
91232.5,6,168062,240,15475,3,384,192,40334880
91237.5,51,195160,480,15476,1,480,480,93676800
91243.0,29,170505,240,15477,2,324,144,40921200
91249.0,50,147218,480,15478,1,480,480,70664640
91257.5,22,158118,240,15479,1,240,240,37948320
91475.0,3,20718,160,15480,1,160,160,3314880
91480.0,4,20607,160,15481,1,160,160,3297120
91487.0,1,21011,160,15482,1,160,160,3361760
91492.5,1,20092,160,15483,1,160,160,3214720
91500.5,7,20132,160,15484,1,160,160,3221120
91504.0,11,20330,160,15485,1,160,160,3252800
91511.5,7,506,12,15486,1,12,12,6072
91646.5,0,203,8,15487,1,8,8,1624
91759.5,0,2416,12,15488,2,17,8,28992
91831.0,9,36000,800,15489,1,800,800,28800000
91992.0,8,20795,238,15490,3,381,191,4949210
92189.5,1602,129,5120,15491,3,8192,4096,660480
92189.5,1731,373,5120,15492,2,6912,3072,1909760
92189.5,2104,1800,5120,15493,2,6912,3072,9216000
92190.0,4027,1800,5120,15494,2,6912,3072,9216000
92190.0,5969,1800,5120,15495,2,6912,3072,9216000
92190.0,7904,118,5120,15496,1,5120,5120,604160
92522.5,1,172733,12,15497,1,12,12,2072796
92905.5,6,899,12,15498,1,12,12,10788
93006.0,1,21447,12,15499,3,20,10,257364
93294.5,88483,143845,1296,15500,2,1750,778,186423120
93305.5,92132,132653,1296,15501,3,2074,1037,171918288
93312.5,92118,160198,1296,15502,1,1296,1296,207616608
94589.5,0,105,200,15503,1,200,200,21000
94667.5,2,172758,200,15504,3,320,160,34551600
97640.5,83462,6943,2000,15505,3,3200,1600,13886000
97697.0,83349,259200,2000,15506,2,2700,1200,518400000
97752.5,83238,79419,2000,15507,3,3200,1600,158838000
101007.5,0,1438,576,15508,3,922,461,828288
101763.5,0,132,5120,15509,3,8192,4096,675840
101804.5,50,261,5120,15510,2,6912,3072,1336320
101810.5,299,1800,5120,15511,1,5120,5120,9216000
101813.0,9,43372,256,15512,3,410,205,11103232
101831.0,2166,1800,5120,15513,3,8192,4096,9216000
101842.0,4086,261,5120,15514,2,6912,3072,1336320
101848.0,4335,600,5120,15515,1,5120,5120,3072000
102128.5,1,43389,256,15516,1,256,256,11107584
102280.5,9,43367,256,15517,1,256,256,11101952
102284.5,218,43378,256,15518,1,256,256,11104768
140308.5,4,3378,32,15519,1,32,32,108096
148161.0,9,77137,32,15520,2,44,20,2468384
168599.0,20964,12062,2000,15521,2,2700,1200,24124000
168615.5,32993,11709,2000,15522,2,2700,1200,23418000
168661.0,36057,232,2000,15523,2,2700,1200,464000
188034.0,1,172800,500,15524,1,500,500,86400000
188045.5,0,116091,256,15525,1,256,256,29719296
188530.5,0,43365,256,15526,1,256,256,11101440
188918.0,5,43348,256,15527,2,346,154,11097088
189138.0,1,36088,1000,15528,2,1350,600,36088000
189275.5,3382,23382,1000,15529,1,1000,1000,23382000
189410.5,1,61170,32,15530,2,44,20,1957440
194211.5,1,17032,2000,15531,2,2700,1200,34064000
194280.0,16755,259200,2000,15532,2,2700,1200,518400000
194304.5,16847,259200,2000,15533,3,3200,1600,518400000
194323.0,52252,259200,2000,15534,3,3200,1600,518400000
194457.5,52157,156506,2000,15535,2,2700,1200,313012000
194537.5,312026,170383,2000,15536,2,2700,1200,340766000
194619.0,376372,259200,2000,15537,2,2700,1200,518400000
208002.5,5,30003,1000,15538,2,1350,600,30003000
208022.0,30,1760,480,15539,3,768,384,844800
208940.5,6,28104,500,15540,2,675,300,14052000
208958.5,1000,27085,500,15541,3,800,400,13542500
209026.0,3137,148890,1296,15542,3,2074,1037,192961440
209535.5,0,106,1280,15543,3,2048,1024,135680
209544.0,6,114,1280,15544,3,2048,1024,145920
209692.0,0,322,640,15545,3,1024,512,206080
209695.5,5,310,1280,15546,2,1728,768,396800
209709.5,0,364,2560,15547,1,2560,2560,931840
210093.0,0,60,16,15548,3,26,13,960
210222.0,1,101,640,15549,3,1024,512,64640
210234.5,0,109,1280,15550,3,2048,1024,139520
210247.0,0,142,2560,15551,3,4096,2048,363520
210296.5,0,325,2560,15552,2,3456,1536,832000
210346.5,0,178,2560,15553,3,4096,2048,455680
210506.0,10,167,2560,15554,2,3456,1536,427520
210524.0,5,1741,5120,15555,3,8192,4096,8913920
210547.5,1,93,800,15556,1,800,800,74400
210594.0,1,15331,1,15557,1,1,1,15331
210672.0,1,14451,1,15558,3,2,1,14451
210721.5,19455,36000,800,15559,1,800,800,28800000
211135.0,2,97970,240,15560,3,384,192,23512800
